channel_id,trending_video_count,subscriber_count,video_count,trending_ratio
UC-2Y8dQb0S6DtpxNgAKoJKA,6,16600000.0,25818.0,0.00023239600278875203
UC-8Q-hLdECwQmaWNwXitYDw,2,24300000.0,185.0,0.010810810810810811
UC-CSyyi47VX1lD9zyeABW3w,4,30000000.0,703.0,0.005689900426742532
UC-FQUIVQ-bZiefzBiQAa8Fw,16,8460000.0,4306.0,0.0037157454714352067
UC-J-KZfRV8c13fOCkhXdLiQ,3,24400000.0,318.0,0.009433962264150943
UC-JFyL0zDFOsPMpuWu39rPA,50,12300000.0,570655.0,8.761861369829406e-05
UC-WMwOzgFdvvGVLB1EZ-n-w,1,2280000.0,1342.0,0.0007451564828614009
UC-XWpctw55Q6b_AHo8rkJgw,31,1460000.0,3903.0,0.007942608250064053
UC-awjwg4N6lWu1TSK1ostjQ,1,3270000.0,297.0,0.003367003367003367
UC-f7r46JhYv78q5pGrO6ivA,11,6570000.0,454730.0,2.419017878741231e-05
UC-hVdQvK3h7WowzTeH97Yyw,97,1420000.0,5484.0,0.017687819110138586
UC-j7LP4at37y3uNTdWLq-vQ,5,4750000.0,506.0,0.009881422924901186
UC-lHJZR3Gqxm24_Vd_AJ5Yw,44,110000000.0,4650.0,0.00946236559139785
UC-lJ-F5mlPP6SYPkkq6gjwA,153,8050000.0,28347.0,0.005397396549899461
UC-yXuc1__OzjwpsJPlxYUCQ,13,27500000.0,7338.0,0.0017715998909784683
UC-yewGHQbNFpDrGM0diZOLA,1,956000.0,119.0,0.008403361344537815
UC07Kxew-cMIaykMOkzqHtBQ,2,8880000.0,242.0,0.008264462809917356
UC0AwRymrRJffcSyD-rJwATQ,9,6410000.0,36122.0,0.0002491556392226344
UC0C-w0YjGpqDXGB8IHb662A,5,58500000.0,704.0,0.007102272727272727
UC0IWRLai-BAwci_e9MylNGw,3,12200000.0,1097.0,0.0027347310847766638
UC0KiGuCTrehqzSQ7ikjxSQw,5,2710000.0,1039.0,0.004812319538017324
UC0M0rxSz3IF0CsSour1iWmw,3,3940000.0,1894.0,0.0015839493136219642
UC0VOyT2OCBKdQhF3BAbZ-1g,1,17400000.0,232.0,0.004310344827586207
UC0WP5P-ufpRfjbNrmOWwLBQ,2,38800000.0,202.0,0.009900990099009901
UC0k238zFx-Z8xFH0sxCrPJg,2,7630000.0,1116.0,0.0017921146953405018
UC0p5tBJyylhgBXS9BhjWmow,2,1430000.0,103.0,0.019417475728155338
UC0x7BynaZB91oDBp8UT7sXw,18,594000.0,52.0,0.34615384615384615
UC14UlmYlSNiQCBe9Eookf_A,10,24300000.0,14117.0,0.0007083658000991712
UC15sUwufvfo5Z62KBZVzHRQ,11,5200000.0,2801.0,0.003927168868261335
UC16niRr50-MSBwiO3YDb3RA,12,18700000.0,27025.0,0.0004440333024976873
UC1Dw9pjaXVxGDd3dyzWa2sg,1,445000.0,962.0,0.0010395010395010396
UC1OFDlfdRb6ma1ZGZd07gWA,1,10400000.0,921.0,0.0010857763300760044
UC1SqP7_RfOC9Jf9L_GRHANg,2,10500000.0,144.0,0.013888888888888888
UC1cVTv6C0Unv6TtadjBvYRA,2,1280000.0,4414.0,0.00045310376076121433
UC1l7wYrva1qCH-wgqcHaaRg,5,27600000.0,984.0,0.00508130081300813
UC1oPBUWifc0QOOY8DEKhLuQ,29,6310000.0,14916.0,0.0019442209707696432
UC1yBKRuGpC1tSM73A0ZjYjQ,1,6290000.0,69211.0,1.4448570313967433e-05
UC2-_WWPT_124iN6jiym4fOw,1,3860000.0,1841.0,0.0005431830526887561
UC20vb-R_px4CguHzzBPhoyQ,6,24400000.0,105.0,0.05714285714285714
UC22nIfOTM7KLIQuFGMKzQbg,27,67700000.0,20816.0,0.0012970791698693313
UC23ROAqt3prjnS89uHwcaaQ,2,5620000.0,128.0,0.015625
UC295-Dw_tDNtZXFeAPAW6Aw,106,81000000.0,7856.0,0.0134928716904277
UC2EWGw-KBjEReUbXMJEiaCA,6,5830000.0,6710.0,0.0008941877794336811
UC2Eegs0TkCr-DWcztKO5AIw,1,1710000.0,98.0,0.01020408163265306
UC2GXNqco-k7fwg2SMM6SAzQ,21,16000000.0,7730.0,0.0027166882276843467
UC2JcFCoSQnxqmeMxvA49Vjg,4,6620000.0,1400.0,0.002857142857142857
UC2SfCLE_jQgPwXQCWqwVIEw,1,2670000.0,35704.0,2.8008066323101054e-05
UC2VaztKkSwcaZwGJ-tuMAZQ,1,406000.0,53.0,0.018867924528301886
UC2WuPTt0k8yDJpfenggOAVQ,1,13000000.0,1501.0,0.0006662225183211193
UC2a9zmrdjvLsrRgi4G4blWw,1,2260000.0,141.0,0.0070921985815602835
UC2bkHVIDjXS7sgrgjFtzOXQ,1,1550000.0,113.0,0.008849557522123894
UC2pmfLm7iq6Ov1UwYrWYkZA,1,20000000.0,2368.0,0.0004222972972972973
UC2vlpX8sNDBmPcY_1_QSGJg,2,6730000.0,3687.0,0.0005424464334147003
UC2ziCMHFPWkFHjocUMXT__Q,15,7190000.0,199750.0,7.509386733416771e-05
UC3339WgBDKIcxTfywuSmG8w,1,30300000.0,56729.0,1.7627668388302278e-05
UC3Bcyw-o2hM016tLWfxM0WQ,3,2080000.0,23979.0,0.00012510947078693858
UC3Df9-SvQY9BbfCmyvR0J5A,2,2770000.0,149.0,0.013422818791946308
UC3PYGKK29qJ0zu-eEthHK4g,2,17300000.0,208410.0,9.59646849959215e-06
UC3XTzVzaHQEd30rQbuvCtTQ,13,10000000.0,880.0,0.014772727272727272
UC3ZkCd7XtUREnjjt3cyY_gg,7,43300000.0,108183.0,6.470517548967952e-05
UC3ar28GS6o1p0m_wabfk2zw,5,29700000.0,1822.0,0.0027442371020856204
UC3ifTl5zKiCAhHIBQYcaTeg,3,8880000.0,2171.0,0.0013818516812528789
UC3jMepkLKF8y4iiwWmAB3RA,4,4330000.0,2136.0,0.0018726591760299626
UC3jOd7GUMhpgJRBhiLzuLsg,2,27800000.0,67.0,0.029850746268656716
UC3oQ1986eLZ4MhyPBiu54PA,45,15600000.0,9825.0,0.004580152671755725
UC3rQdmWlTWyk_dGRHuV0_GA,3,641000.0,386.0,0.007772020725388601
UC3sznuotAs2ohg_U__Jzj_Q,3,13400000.0,624.0,0.004807692307692308
UC3zVeAaoPEN1Tu25dW3G2Ig,32,20800000.0,8405.0,0.0038072575847709696
UC4-TgOSMJHn-LtY4zCzbQhw,1,10200000.0,156.0,0.00641025641025641
UC46TVKqBkiTT85ddkJDdK3w,1,5710000.0,132.0,0.007575757575757576
UC49ta0RHXJUiID5KWRkcySw,3,1780000.0,9623.0,0.0003117530915514912
UC4BZtFgtCuHUt0p8J-XENiA,1,367000.0,126.0,0.007936507936507936
UC4F3j3ed_To-M3H2YLLD5vw,1,2050000.0,1169.0,0.000855431993156544
UC4PooiX37Pld1T8J5SYT-SQ,1,19400000.0,4276.0,0.00023386342376052386
UC4PziMH5MvvsmqM0VCZTy-g,3,5490000.0,2469.0,0.001215066828675577
UC4_bwov47DseacR1-ttTdOg,1,3900000.0,2461.0,0.0004063388866314506
UC4f1JueVgo5t9HSmobCRPug,10,1770000.0,18642.0,0.0005364231305653899
UC4fZf9roD6EWeU_QPS3PpLg,11,1550000.0,1572.0,0.006997455470737914
UC4hQbfN_ZRy4lSngWxuhHxA,5,670000.0,2444.0,0.0020458265139116204
UC4rlAVgAK0SGk-yTfe48Qpw,21,44700000.0,10489.0,0.002002097435408523
UC4xZrjsfEiomEbE9OUjN4-g,11,7570000.0,136412.0,8.06380670322259e-05
UC54FS_YP3B6bJkQ9gwF0lBg,4,5580000.0,2324.0,0.0017211703958691911
UC55IWqFLDH1Xp7iu1_xknRA,132,81300000.0,290896.0,0.0004537704196688851
UC56gTxNs4f9xZ7Pa2i5xNzg,30,68300000.0,7321.0,0.004097800846878842
UC5Av_JsA_zhGKsFPH0WUvEw,18,3680000.0,18159.0,0.0009912440112340988
UC5GbbbB3iPNlzFNZiXLTAuA,8,1360000.0,83.0,0.0963855421686747
UC5H_KXkPbEsGs0tFt8R35mA,2,15100000.0,481.0,0.004158004158004158
UC5M_h2S8Ldoc9M6f7B-_m6A,1,12500000.0,5236.0,0.00019098548510313216
UC5Qbo0AR3CwpmEq751BIy0g,1,2870000.0,1623.0,0.0006161429451632779
UC5RTPeV2gbY1z8WEQ16p28g,1,143000.0,159.0,0.006289308176100629
UC5RwNJQSINkzIazWaM-lM3Q,11,3990000.0,11492.0,0.0009571876087713191
UC5VvB6tmC4lu_WCx7hE0PZA,2,1730000.0,466.0,0.004291845493562232
UC5W8kZaY_u59fwgtjnLrBXA,2,793000.0,24.0,0.08333333333333333
UC5cGZY5qHBjP21aERizDSOg,3,819000.0,96.0,0.03125
UC5f5IV0Bf79YLp_p9nfInRA,1,23900000.0,787.0,0.0012706480304955528
UC5gGJUbxE2Irm70TloI45GA,1,157000.0,82.0,0.012195121951219513
UC5qFAfEOzoaSOS6At8ixYoA,1,895000.0,108.0,0.009259259259259259
UC6-ymYjG0SU0jUWnWh9ZzEQ,1,3100000.0,1181.0,0.000846740050804403
UC64UiPJwM_e9AqAd7RiD7JA,1,3260000.0,2621.0,0.00038153376573826786
UC65afEgL62PGFWXY7n6CUbA,2,13900000.0,3341.0,0.000598623166716552
UC67f2Qf7FYhtoUIF4Sf29cA,4,8110000.0,140.0,0.02857142857142857
UC6IRUel01QXtLC_Kj6latlw,3,415000.0,125.0,0.024
UC6OICk-ceplUJf4sCN3DMnQ,1,550000.0,306.0,0.0032679738562091504
UC6RJ7-PaXg6TIH2BzZfTV7w,3,7000000.0,178059.0,1.684834801947669e-05
UC6YGTwA7MY9m2sb8daK7NGg,1,1070000.0,146.0,0.00684931506849315
UC6ZFN9Tx6xh-skXCuRHCDpQ,1,4990000.0,56374.0,1.773867385674247e-05
UC6ljvocrnN_0hA3PXr7W5rw,2,1890000.0,45.0,0.044444444444444446
UC6nSFpj9HTCZ5t-N3Rm3-HA,2,24400000.0,611.0,0.0032733224222585926
UC6x7GwJxuoABSosgVXDYtTw,1,3370000.0,580.0,0.0017241379310344827
UC7-E5xhZBZdW-8d7V80mzfg,8,1340000.0,112.0,0.07142857142857142
UC71093fnUtdfw7ZZW784FOQ,1,3790000.0,719.0,0.0013908205841446453
UC7B6bqTYOOy4JmI2byFaPgg,2,3720000.0,1793.0,0.0011154489682097045
UC7IMq6lLHbptAnSucW1pClA,55,10700000.0,1211.0,0.04541701073492981
UC7IcJI8PUf5Z3zKxnZvTBog,1,9500000.0,1102.0,0.0009074410163339383
